""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","13"

"Time (s)","Load (lbf)","Crosshead (in)"
138.600,207,0.272
138.700,208,0.272
138.800,208,0.273
138.900,208,0.273
139.000,208,0.273
139.100,208,0.273
139.200,208,0.273
139.300,208,0.274
139.400,208,0.274
139.500,209,0.274
139.600,209,0.274
139.700,209,0.274
139.800,209,0.275
139.900,209,0.275
140.000,209,0.275
140.100,209,0.275
140.200,210,0.275
140.300,210,0.276
140.400,210,0.276
140.500,210,0.276
140.600,210,0.276
140.700,210,0.276
140.800,210,0.277
140.900,210,0.277
141.000,211,0.277
141.100,211,0.277
141.200,211,0.277
141.300,211,0.278
141.400,211,0.278
141.500,211,0.278
141.600,211,0.278
141.700,211,0.278
141.800,212,0.279
141.900,212,0.279
142.000,212,0.279
142.100,212,0.279
142.200,212,0.279
142.300,212,0.280
142.400,212,0.280
142.500,213,0.280
142.600,213,0.280
142.700,213,0.280
142.800,213,0.280
142.900,213,0.281
143.000,213,0.281
143.100,213,0.281
143.200,213,0.281
143.300,214,0.281
143.400,214,0.282
143.500,214,0.282
143.600,214,0.282
143.700,214,0.282
143.800,214,0.282
143.900,214,0.283
144.000,214,0.283
144.100,215,0.283
144.200,215,0.283
144.300,215,0.283
144.400,215,0.284
144.500,215,0.284
144.600,215,0.284
144.700,215,0.284
144.800,215,0.284
144.900,216,0.285
145.000,216,0.285
145.100,216,0.285
145.200,216,0.285
145.300,216,0.285
145.400,216,0.286
145.500,216,0.286
145.600,216,0.286
145.700,217,0.286
145.800,217,0.286
145.900,217,0.287
146.000,217,0.287
146.100,217,0.287
146.200,217,0.287
146.300,217,0.287
146.400,217,0.288
146.500,217,0.288
146.600,217,0.288
146.700,217,0.288
146.800,217,0.288
146.900,217,0.289
147.000,217,0.289
147.100,217,0.289
147.200,218,0.289
147.300,217,0.289
147.400,218,0.290
147.500,218,0.290
147.600,218,0.290
147.700,218,0.290
147.800,218,0.290
147.900,218,0.291
148.000,218,0.291
148.100,218,0.291
148.200,218,0.291
148.300,218,0.291
148.400,219,0.292
148.500,219,0.292
148.600,219,0.292
148.700,219,0.292
148.800,219,0.292
148.900,219,0.293
149.000,219,0.293
149.100,219,0.293
149.200,219,0.293
149.300,219,0.293
149.400,219,0.293
149.500,219,0.294
149.600,219,0.294
149.700,220,0.294
149.800,220,0.294
149.900,220,0.294
150.000,220,0.295
150.100,220,0.295
150.200,220,0.295
150.300,220,0.295
150.400,220,0.295
150.500,220,0.296
150.600,220,0.296
150.700,220,0.296
150.800,221,0.296
150.900,221,0.296
151.000,221,0.297
151.100,221,0.297
151.200,221,0.297
151.300,221,0.297
151.400,221,0.297
151.500,221,0.298
151.600,221,0.298
151.700,221,0.298
151.800,221,0.298
151.900,221,0.298
152.000,221,0.299
152.100,221,0.299
152.200,221,0.299
152.300,221,0.299
152.400,221,0.299
152.500,221,0.300
152.600,221,0.300
152.700,221,0.300
152.800,221,0.300
152.900,221,0.300
153.000,221,0.301
153.100,221,0.301
153.200,221,0.301
153.300,220,0.301
153.400,220,0.301
153.460,2,0.302


