""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","10"

"Time (s)","Load (lbf)","Crosshead (in)"
138.600,159,0.272
138.700,159,0.272
138.800,160,0.273
138.900,160,0.273
139.000,160,0.273
139.100,160,0.273
139.200,160,0.273
139.300,160,0.274
139.400,160,0.274
139.500,160,0.274
139.600,160,0.274
139.700,161,0.274
139.800,161,0.275
139.900,161,0.275
140.000,161,0.275
140.100,161,0.275
140.200,161,0.275
140.300,161,0.276
140.400,161,0.276
140.500,161,0.276
140.600,162,0.276
140.700,162,0.276
140.800,162,0.277
140.900,162,0.277
141.000,162,0.277
141.100,162,0.277
141.200,162,0.277
141.300,162,0.278
141.400,162,0.278
141.500,162,0.278
141.600,163,0.278
141.700,163,0.278
141.800,163,0.279
141.900,163,0.279
142.000,163,0.279
142.100,163,0.279
142.200,163,0.279
142.300,163,0.280
142.400,164,0.280
142.500,164,0.280
142.600,164,0.280
142.700,164,0.280
142.800,164,0.281
142.900,164,0.281
143.000,164,0.281
143.100,164,0.281
143.200,164,0.281
143.300,165,0.282
143.400,165,0.282
143.500,165,0.282
143.600,165,0.282
143.700,165,0.282
143.800,165,0.283
143.900,165,0.283
144.000,165,0.283
144.100,166,0.283
144.200,166,0.283
144.300,166,0.283
144.400,166,0.284
144.500,166,0.284
144.600,166,0.284
144.700,166,0.284
144.800,166,0.284
144.900,166,0.285
145.000,167,0.285
145.100,167,0.285
145.200,167,0.285
145.300,167,0.285
145.400,167,0.286
145.500,167,0.286
145.600,167,0.286
145.700,167,0.286
145.800,168,0.286
145.900,168,0.287
146.000,168,0.287
146.100,168,0.287
146.200,168,0.287
146.300,168,0.287
146.400,168,0.288
146.500,168,0.288
146.600,168,0.288
146.700,169,0.288
146.800,169,0.288
146.900,169,0.289
147.000,169,0.289
147.100,169,0.289
147.200,169,0.289
147.300,169,0.289
147.400,169,0.290
147.500,170,0.290
147.600,170,0.290
147.700,170,0.290
147.800,170,0.290
147.900,170,0.291
148.000,170,0.291
148.100,170,0.291
148.200,170,0.291
148.300,171,0.291
148.400,171,0.292
148.500,171,0.292
148.600,171,0.292
148.700,171,0.292
148.800,171,0.292
148.900,171,0.293
149.000,171,0.293
149.100,171,0.293
149.200,171,0.293
149.300,172,0.293
149.400,172,0.294
149.500,172,0.294
149.600,172,0.294
149.700,172,0.294
149.800,172,0.294
149.900,172,0.295
150.000,173,0.295
150.100,173,0.295
150.200,173,0.295
150.300,173,0.295
150.400,173,0.295
150.500,173,0.296
150.600,173,0.296
150.700,173,0.296
150.800,173,0.296
150.900,173,0.296
151.000,174,0.297
151.100,174,0.297
151.200,174,0.297
151.300,174,0.297
151.400,174,0.297
151.500,174,0.298
151.600,174,0.298
151.700,175,0.298
151.800,175,0.298
151.900,175,0.298
152.000,175,0.299
152.100,175,0.299
152.200,175,0.299
152.300,175,0.299
152.400,175,0.299
152.500,175,0.300
152.600,176,0.300
152.700,176,0.300
152.800,176,0.300
152.900,176,0.300
153.000,176,0.301
153.100,176,0.301
153.200,176,0.301
153.300,177,0.301
153.400,177,0.301
153.500,177,0.302
153.600,177,0.302
153.700,177,0.302
153.800,177,0.302
153.900,177,0.302
154.000,177,0.303
154.100,178,0.303
154.200,178,0.303
154.300,178,0.303
154.400,178,0.303
154.500,178,0.304
154.600,178,0.304
154.700,178,0.304
154.800,178,0.304
154.900,178,0.304
155.000,179,0.305
155.100,179,0.305
155.200,179,0.305
155.300,179,0.305
155.400,179,0.305
155.500,179,0.306
155.600,179,0.306
155.700,180,0.306
155.800,180,0.306
155.900,180,0.306
156.000,180,0.307
156.100,180,0.307
156.200,180,0.307
156.300,180,0.307
156.400,180,0.307
156.500,181,0.308
156.600,181,0.308
156.700,181,0.308
156.800,181,0.308
156.900,181,0.308
157.000,181,0.309
157.100,181,0.309
157.200,181,0.309
157.300,182,0.309
157.400,182,0.309
157.500,182,0.309
157.600,182,0.310
157.700,182,0.310
157.800,182,0.310
157.900,182,0.310
158.000,182,0.310
158.100,183,0.311
158.200,183,0.311
158.300,183,0.311
158.400,183,0.311
158.500,183,0.311
158.600,183,0.312
158.700,183,0.312
158.800,184,0.312
158.900,184,0.312
159.000,184,0.312
159.100,184,0.313
159.200,184,0.313
159.300,184,0.313
159.400,184,0.313
159.500,184,0.313
159.600,184,0.314
159.700,185,0.314
159.800,185,0.314
159.900,185,0.314
160.000,185,0.314
160.100,185,0.315
160.200,185,0.315
160.300,185,0.315
160.400,185,0.315
160.500,186,0.315
160.600,186,0.316
160.700,186,0.316
160.800,186,0.316
160.900,186,0.316
161.000,186,0.316
161.100,186,0.317
161.200,186,0.317
161.300,187,0.317
161.400,187,0.317
161.500,187,0.317
161.600,187,0.318
161.700,187,0.318
161.800,187,0.318
161.900,187,0.318
162.000,187,0.318
162.100,188,0.319
162.200,188,0.319
162.300,188,0.319
162.400,188,0.319
162.500,188,0.319
162.600,188,0.320
162.700,188,0.320
162.800,188,0.320
162.900,189,0.320
163.000,189,0.320
163.100,189,0.320
163.200,189,0.321
163.300,189,0.321
163.400,189,0.321
163.500,189,0.321
163.600,189,0.321
163.700,190,0.322
163.800,190,0.322
163.900,190,0.322
164.000,190,0.322
164.100,190,0.322
164.200,190,0.323
164.300,190,0.323
164.400,190,0.323
164.500,191,0.323
164.600,191,0.323
164.700,191,0.324
164.800,191,0.324
164.900,191,0.324
165.000,191,0.324
165.100,191,0.324
165.200,191,0.325
165.300,192,0.325
165.400,192,0.325
165.500,192,0.325
165.600,192,0.325
165.700,192,0.326
165.800,192,0.326
165.900,192,0.326
166.000,192,0.326
166.100,193,0.326
166.200,193,0.327
166.300,193,0.327
166.400,193,0.327
166.500,193,0.327
166.600,193,0.327
166.700,193,0.328
166.800,193,0.328
166.900,194,0.328
167.000,194,0.328
167.100,194,0.328
167.200,194,0.329
167.300,194,0.329
167.400,194,0.329
167.500,194,0.329
167.600,194,0.329
167.700,195,0.330
167.800,195,0.330
167.900,195,0.330
168.000,195,0.330
168.100,195,0.330
168.200,195,0.331
168.300,196,0.331
168.400,196,0.331
168.500,196,0.331
168.600,196,0.331
168.700,196,0.332
168.800,196,0.332
168.900,196,0.332
169.000,196,0.332
169.100,196,0.332
169.200,197,0.333
169.300,197,0.333
169.400,197,0.333
169.500,197,0.333
169.600,197,0.333
169.700,197,0.334
169.800,197,0.334
169.900,197,0.334
170.000,197,0.334
170.100,198,0.334
170.200,198,0.334
170.300,198,0.335
170.400,198,0.335
170.500,198,0.335
170.600,198,0.335
170.700,198,0.335
170.800,198,0.336
170.900,199,0.336
171.000,199,0.336
171.100,199,0.336
171.200,199,0.336
171.300,199,0.337
171.400,199,0.337
171.500,199,0.337
171.600,199,0.337
171.700,200,0.337
171.800,200,0.338
171.900,200,0.338
172.000,200,0.338
172.100,200,0.338
172.200,200,0.338
172.300,200,0.339
172.400,200,0.339
172.500,201,0.339
172.600,201,0.339
172.700,201,0.339
172.800,201,0.340
172.900,201,0.340
173.000,201,0.340
173.100,201,0.340
173.200,201,0.340
173.300,202,0.341
173.400,202,0.341
173.500,202,0.341
173.600,202,0.341
173.700,202,0.341
173.800,202,0.342
173.900,202,0.342
174.000,202,0.342
174.100,202,0.342
174.200,203,0.342
174.300,203,0.343
174.400,203,0.343
174.500,203,0.343
174.600,203,0.343
174.700,203,0.343
174.800,203,0.344
174.900,203,0.344
175.000,204,0.344
175.100,204,0.344
175.200,204,0.344
175.300,204,0.345
175.400,204,0.345
175.500,204,0.345
175.600,204,0.345
175.700,204,0.345
175.800,204,0.346
175.900,205,0.346
176.000,205,0.346
176.100,205,0.346
176.200,205,0.346
176.300,205,0.346
176.400,205,0.347
176.500,205,0.347
176.600,205,0.347
176.700,206,0.347
176.800,205,0.348
176.900,206,0.348
177.000,206,0.348
177.100,206,0.348
177.200,206,0.348
177.300,206,0.348
177.400,206,0.349
177.500,207,0.349
177.600,206,0.349
177.700,207,0.349
177.800,207,0.349
177.900,207,0.350
178.000,207,0.350
178.100,207,0.350
178.200,207,0.350
178.300,207,0.350
178.400,207,0.351
178.500,208,0.351
178.600,208,0.351
178.700,208,0.351
178.800,208,0.351
178.900,208,0.352
179.000,208,0.352
179.100,208,0.352
179.200,208,0.352
179.300,208,0.352
179.400,209,0.353
179.500,209,0.353
179.600,209,0.353
179.700,209,0.353
179.800,209,0.353
179.900,209,0.354
180.000,209,0.354
180.100,209,0.354
180.200,209,0.354
180.300,210,0.354
180.400,210,0.355
180.500,210,0.355
180.600,210,0.355
180.700,210,0.355
180.800,210,0.355
180.900,210,0.356
181.000,210,0.356
181.100,211,0.356
181.200,210,0.356
181.300,211,0.356
181.400,211,0.357
181.500,211,0.357
181.600,211,0.357
181.700,211,0.357
181.800,211,0.357
181.900,211,0.358
182.000,211,0.358
182.100,211,0.358
182.200,212,0.358
182.300,212,0.358
182.400,212,0.359
182.500,212,0.359
182.600,212,0.359
182.700,212,0.359
182.800,212,0.359
182.900,212,0.359
183.000,212,0.360
183.100,212,0.360
183.200,213,0.360
183.300,213,0.360
183.400,213,0.360
183.500,213,0.361
183.600,213,0.361
183.700,213,0.361
183.800,213,0.361
183.900,213,0.361
184.000,213,0.362
184.100,214,0.362
184.200,214,0.362
184.300,214,0.362
184.400,214,0.362
184.500,214,0.363
184.600,214,0.363
184.700,214,0.363
184.800,214,0.363
184.900,214,0.363
185.000,215,0.364
185.100,215,0.364
185.200,215,0.364
185.300,215,0.364
185.400,215,0.364
185.500,215,0.365
185.600,215,0.365
185.700,215,0.365
185.800,215,0.365
185.900,215,0.365
186.000,215,0.366
186.100,216,0.366
186.200,216,0.366
186.300,216,0.366
186.400,216,0.366
186.500,216,0.367
186.600,216,0.367
186.700,216,0.367
186.800,216,0.367
186.900,216,0.367
187.000,217,0.368
187.100,217,0.368
187.200,217,0.368
187.300,217,0.368
187.400,217,0.368
187.500,217,0.369
187.600,217,0.369
187.700,217,0.369
187.800,217,0.369
187.900,217,0.369
188.000,217,0.370
188.100,218,0.370
188.200,218,0.370
188.300,218,0.370
188.400,218,0.370
188.500,218,0.371
188.600,218,0.371
188.700,218,0.371
188.800,218,0.371
188.900,218,0.371
189.000,219,0.372
189.100,219,0.372
189.200,219,0.372
189.300,219,0.372
189.400,219,0.372
189.500,219,0.373
189.600,219,0.373
189.700,219,0.373
189.800,219,0.373
189.900,219,0.373
190.000,219,0.373
190.100,220,0.374
190.200,220,0.374
190.300,220,0.374
190.400,220,0.374
190.500,220,0.374
190.600,220,0.375
190.700,220,0.375
190.790,6,0.375


